i,m,g,N,a,m,e
M,e,a,n
M,e,a,n
M,e,a,n
V,a,r
V,a,r
V,a,r
310109195605295218OS1.png,0.39669666664273123,0.20692104264801628,0.12559772566253063,0.2667568628212481,0.18188477647879805,0.1219531711959936
310109195605295218OS2.png,0.32998462751799945,0.15355272480085788,0.0921993928797105,0.21470061733152,0.124528306031454,0.07890144593067877
310109195608043286OD2.png,0.2892007715561811,0.15040335561714918,0.1041991589116115,0.1771625508684982,0.10712952577267243,0.06998247281108748
310109195608043286OS1.png,0.3431442859126073,0.17060202804266236,0.10529677447150736,0.19146228185522293,0.09940732692265618,0.05891775770474195
310109195708155621OD2.png,0.2624384711770451,0.12332596124387252,0.08186495911841296,0.18409400042065985,0.09764390433833581,0.06530760768811403
310109195708155621OS1.png,0.2149157355813419,0.10026927274816176,0.0711660347732843,0.12597669453854152,0.055287572912412694,0.03944886031431828
310109195708155621OS2.png,0.23657328287760418,0.10403657801011029,0.06944846358953738,0.1603461704947789,0.07104769112267746,0.043277390461478216
310109195710130896OD2.png,0.23822815838982075,0.13225592818914675,0.07444009219898895,0.19398239958221455,0.1525702557259843,0.08342879239930318
310109195711024825OS2.png,0.3183361876244638,0.15267476100547642,0.09097779217888327,0.21193985838322799,0.1238883819246659,0.06557846830003086
310109196004292825OD1.png,0.5187967337814032,0.23345446119121477,0.1430353052475873,0.3126804424037606,0.18589490792132013,0.12437236476453147
310109196004292825OS1.png,0.4912423975327436,0.22103130864162074,0.12699605904373468,0.3035522099889867,0.1704501467969453,0.09789641277176378
31010919680827442XOD1.png,0.5047912448060279,0.19466433057598043,0.1140139710669424,0.2991298352989849,0.14010201767281838,0.07818937157030191
31010919680827442XOS1.png,0.37380305271522674,0.1489527833228018,0.0961304010129442,0.24977422139234434,0.10910627661377538,0.06748963509175318
310109197602036041OD1.png,0.3866793165019914,0.19318114635991113,0.12141047459022668,0.20865961193792898,0.107855338200104,0.06774174518883655
310109197602036041OS1.png,0.3556584376914828,0.1855504503437117,0.127033712349686,0.19659505594005083,0.11019583184622973,0.07808939563611712
310110194001300021OD1.png,0.36444518145392923,0.19056839288449756,0.11122321334539671,0.21424122170570653,0.11802511000309424,0.06362253558629768
310110194001300021OS2.png,0.2882003634583715,0.19891523473403033,0.13177668253580732,0.2167826147859395,0.19352081396832113,0.12611023368806606
310110194402242862OD1.png,0.5005073696959251,0.30530848783605236,0.19019456751206343,0.2670961823599682,0.15712470926776628,0.095565002275749
310110194407010825OD2.png,0.3678698371438419,0.14794757319431676,0.0780255485983456,0.2172356252283617,0.10083056589425338,0.04467447612406066
310110194407010825OS2.png,0.32420631857479315,0.12654698689778646,0.07216165580001534,0.19260003739539802,0.07856934174544905,0.03879048093486375
310110194509204647OD1.png,0.2875837737438725,0.1437140969669118,0.09871167949601714,0.19978921120844406,0.10932453719616374,0.07668861531754041
310110194509204647OS2.png,0.2943022185680913,0.17534380146101414,0.11652444577684588,0.19405383423641887,0.13300286662138594,0.08537393041021196
310110194608314227OS1.png,0.3492811315199908,0.19889131433823523,0.1227210100959329,0.1822449668937564,0.10739883900421957,0.0662287000910436
310110194801183214OD2.png,0.3409384933172488,0.17132447186638325,0.10535073373831956,0.2116567097564022,0.14755969716520206,0.09435501008687949
310110194801183214OS1.png,0.328622002695121,0.16386985030828738,0.10881895177504594,0.18981408615941373,0.10148175680733006,0.07005290011105722
310110194808152816OD1.png,0.3680304284189262,0.20332296034869027,0.11385457655962777,0.2167354827764678,0.14145093117110888,0.08093662119458928
310110194808152816OS1.png,0.30372959211760875,0.17279178394990807,0.10891729616651347,0.17437257210021234,0.11517456704490227,0.07210937946189026
310110194909274230OD2.png,0.3092136757046569,0.16509183995863966,0.10278997982249538,0.19363918642810785,0.12324135079071807,0.07102539015730154
310110194909274230OS1.png,0.16343917846679681,0.1027035582299326,0.07565364463656556,0.10619185186602786,0.06369751262117145,0.0420462696619179
310110195011115430OD1.png,0.3578804464901195,0.1587220584644991,0.10378407497032016,0.2212335331662578,0.10811744021347924,0.07059597220454648
310110195011115430OS1.png,0.36134507422353707,0.1492588267606847,0.09006202548157935,0.21132552078295438,0.08294986251831533,0.047867273578584474
310110195102245441OD1.png,0.3471059911391315,0.16466306798598346,0.1020614025639553,0.19978277135423136,0.1000566528871592,0.060094934209653825
310110195102245441OS1.png,0.3268406737084483,0.15506394330193016,0.09961122999004289,0.17529076490425,0.09178799454156698,0.06012659998080619
310110195203151225OD2.png,0.32677690094592526,0.1749582627240349,0.1062152338962929,0.19838308720355863,0.13132004860879504,0.07968064620482485
310110195203151225OS2.png,0.2849792929256664,0.1538609972187117,0.10091617060642617,0.1758777517226826,0.10259310276447199,0.0635075285857164
310110195211104672OD1.png,0.35786379645852473,0.17012143602558213,0.10549750234566484,0.21105223546672708,0.1034674671390079,0.06122232733698689
310110195211104672OS2.png,0.30699003630993416,0.134312349207261,0.08710312188840379,0.18896025202417766,0.08994170772527901,0.055806181511381676
310110195212252028OD2.png,0.23778107587028954,0.09294556262446386,0.06488566679113049,0.15051776456552043,0.057242451144229975,0.03748578552008085
310110195212252028OS1.png,0.24367895687327665,0.08557930740655635,0.05797021903243718,0.16809396000970758,0.05712199385701451,0.03332882333648695
310110195406212067OD1.png,0.3969867631500843,0.1911929560642617,0.10564258051853555,0.21694556190302386,0.11786900755056226,0.06572343168496048
310110195406212067OS2.png,0.2831231809129902,0.1321812797995175,0.08382288614908855,0.175882354099185,0.09295991694831066,0.05829897660576996
310110195408072854OD1.png,0.4196235656738281,0.18036689010320922,0.08264222986557908,0.22190147614358194,0.09891537023116007,0.042495556420548655
310110195408072854OS1.png,0.41426313811657467,0.17758415072571998,0.08087355669806985,0.2181252189343769,0.09635071830094816,0.04172627915179015
310110195411274625OD1.png,0.47979531381644447,0.24229455087699145,0.1259277493345971,0.26162237978036595,0.1365986414346347,0.07342693833112285
310110195411274625OS1.png,0.310526814180262,0.15251891192267922,0.09017129037894454,0.1783746362849357,0.10881206128933005,0.06496668935545707
310110195901264665OD2.png,0.33791755227481624,0.1856614505543428,0.12221601897594975,0.20466612867771913,0.12558458589252872,0.08295757323784869
310110195901264665OS1.png,0.24424571616976873,0.13691015804515166,0.09832947674919576,0.14451014149211275,0.07516478719462366,0.050730513097954885
31011019620903389XOD2.png,0.28066515455058977,0.1756052054610907,0.12587591433057596,0.18712271610368608,0.15091185358866366,0.11391856404501571
31011019620903389XOS1.png,0.22485523597866877,0.1310889150582108,0.09854793174594055,0.13016929551166204,0.07930313939740734,0.0587484165173138
310110196210023883OD2.png,0.3467693104463465,0.16171319998946843,0.10103586234298408,0.21023882629778978,0.11409397159042553,0.07093786180634784
310110196210023883OS1.png,0.48717494291417746,0.2269307304831112,0.13104547238817404,0.28625700761795586,0.15719474353089613,0.09145836021068898
310111195503150511OD1.png,0.4070893680348116,0.1994210785510493,0.10668910905426623,0.2512097913882832,0.14242184923525564,0.07398930303605294
310111195503150511OS2.png,0.36014528461531103,0.16437656178193935,0.08963872872146904,0.22671133648799024,0.11997635111665401,0.05985142315364067
310111196210070504OD2.png,0.3375188790115656,0.12866188498104322,0.0741541395000383,0.2169176651876348,0.10219122728232966,0.05398344776104336
310111196210070504OS1.png,0.44373548919079353,0.17730633604760268,0.09636821372836246,0.2540699796236035,0.11470352276947902,0.06158591337800769
310112194512200543OD2.png,0.36817282882391233,0.17339818617876837,0.09160392611634496,0.21443694268084632,0.11972844067862999,0.05896164998122942
310112194512200543OS2.png,0.23034045649509802,0.1051965451708027,0.06146862553615196,0.16002027488688303,0.08152895710605455,0.039239745665333906
310112194603230027OD1.png,0.33007134830250456,0.17944928337545957,0.10948125801834406,0.18273814113658546,0.11147606908782007,0.06742364199800253
310112194603230027OS2.png,0.2608747744092755,0.12772128535251992,0.07896290199429383,0.1616553522559494,0.08328800030293639,0.0495490891983698
310112194905121010OD1.png,0.4201780132218903,0.18807497211531096,0.09831089692957262,0.24952262481651924,0.12780821729691802,0.058026876279668564
310112194905121010OS1.png,0.47525030397901347,0.2202770307952283,0.11376843919941024,0.2641905375272862,0.12326366421493679,0.06062038524887406
310112195001190077OD2.png,0.36339462878657325,0.19622126560585174,0.11441502290613512,0.20666017840534098,0.1320389069224456,0.07109866972543641
310112195001190077OS2.png,0.43823550355200663,0.2441455467074525,0.14396099015778185,0.24502664078101982,0.1698516050795803,0.10620144117566037
310112195006031526OD1.png,0.3722056519751454,0.17935312308517157,0.09427060893937654,0.21759036336178525,0.12348558362105036,0.06337468831911029
310112195006031526OS1.png,0.3615829916561351,0.1620502247529871,0.08521134619619332,0.20215228582310685,0.0919793197276895,0.04603484695942735
310112195007051529OD1.png,0.528909630868949,0.28538641836128975,0.1635796490837546,0.2777491659120816,0.15440740760783114,0.08965642322458732
310112195007051529OS2.png,0.3888200049306832,0.19166991289924173,0.11965186923157935,0.21628177193414266,0.11634343077697204,0.0707915256243419
310112195109271522OD1.png,0.34194255155675557,0.20207966823203893,0.12410462323357077,0.2397761710299283,0.18581553396557235,0.11827655699969744
310112195109271522OS2.png,0.38349827785117946,0.22703125897575827,0.14054083730660233,0.22181628420950025,0.13164200985662922,0.07504032607761887
310112195411250511OD1.png,0.5010354584338618,0.22082238290824144,0.1196663501215916,0.2789974009851604,0.13271051101417417,0.0696034974074865
310112195411250511OS1.png,0.3781544105679381,0.16933822631835938,0.09074605305989583,0.20221665971282096,0.09151896232262621,0.046946293846860665
310112195411290521OD2.png,0.2915633407293582,0.1434215470856311,0.0803658130122166,0.19131031585181307,0.10838665281768499,0.05092854123923788
310112195607091073OD2.png,0.24367288327684586,0.12663620593501068,0.08409305647307751,0.17077540416945214,0.1147379430512399,0.07458666603584514
310221194702214462OD2.png,0.5309189740349264,0.23536139095530786,0.13674322390088856,0.2926899930895826,0.16403750017195795,0.10963879763213377
310221194702214462OS1.png,0.5789658639945237,0.2793213937796798,0.15090002920113357,0.3090039810234952,0.16190675357502315,0.09069521616055924
310221194906110016OD2.png,0.3514338923435586,0.19714807248583027,0.12454929725796568,0.2080454340111035,0.15056530613156233,0.09881473362406912
310221194906110016OS1.png,0.3140496646656709,0.1667475232891008,0.10355434043734682,0.20084871341867197,0.12051856633908237,0.0752261482257382
310221195006014015OD2.png,0.4000886356129365,0.18004394232058055,0.10312383315142462,0.22693288952052434,0.11318225092618732,0.059655846343940416
310221195006014015OS1.png,0.4398866242053462,0.20499390246821383,0.1203640058928845,0.2523133892738661,0.12082450336642606,0.06720017153408515
310221195012263229OD1.png,0.3786430658078661,0.197862034217984,0.11920529533835018,0.21875434024864102,0.14443183446217195,0.09750559126611676
310221195012263229OS1.png,0.3632612340590533,0.17535346536075372,0.09665552775065103,0.20995521354734564,0.12497962403014676,0.07309638958151998
310222194501223617OD2.png,0.4356484506644454,0.22909028296377157,0.1378855985753676,0.2408282119524118,0.15667088730120812,0.10169531654710716
310222194608310219OD2.png,0.3686586417403875,0.20173145368987436,0.10836721682081037,0.22094289639939657,0.13691807672241732,0.06627979605790393
310222194608310219OS2.png,0.2885735605277268,0.13918362785788138,0.08095963421989888,0.19774702991312762,0.11987828561747144,0.061934795811480925
310222194803222839OD1.png,0.5356823042327283,0.3244384316837088,0.17741401522767308,0.28319997967901395,0.16708193893737613,0.09163353171676886
310222194803222839OS1.png,0.4261189778645833,0.2121876136929382,0.11910678639131436,0.22496401673200728,0.11737284281698815,0.06833201976478649
310222194810180016OD2.png,0.38351742613549333,0.18927589865291816,0.10524528353821996,0.22608688683429068,0.1301913850299089,0.06917190630486567
310222194810180016OS2.png,0.3996367510627298,0.21075158212699138,0.11136960796281403,0.2545396719614338,0.17372293441246134,0.0901212302325958
310222195508132413OD2.png,0.5081621805826821,0.24415811276903335,0.13406072878370098,0.27609496738168265,0.14999559039110172,0.08794660991410076
310222195508132413OS1.png,0.4099739224303002,0.20345324348000926,0.11001468733245248,0.22989109563285598,0.13979900170619913,0.08151567616934148
310223195203172613OD2.png,0.2147471858005897,0.12767271154067097,0.07966232299804688,0.15711310479829563,0.10419163865185414,0.05615433490343658
310223195203172613OS2.png,0.3037946962842755,0.15161823945886946,0.08677450441846658,0.20558400334088853,0.12928510393158538,0.06678515472704766
310223195601150612OD2.png,0.3848248201258041,0.1658383238549326,0.10445813945695465,0.22420548203311103,0.13707754476562375,0.09321290787755455
310223195601150612OS2.png,0.3219302457921645,0.13086915857651657,0.0812791113759957,0.20435745436051492,0.098797590925915,0.05738166979672392
310223197009071623OD1.png,0.46142021627987134,0.20938055001053152,0.11926894842409622,0.2548509445011017,0.12424504302112496,0.07162904211870104
310223197009071623OS1.png,0.4611881031709557,0.22415466308593746,0.13366299797506895,0.25668058209449524,0.13603027086527789,0.08693075452949975
310224194901234414OD1.png,0.39374624514112283,0.20107230392156863,0.11804055606617649,0.21518115167028884,0.13096822177106923,0.08381142039998161
310224194901234414OS1.png,0.38931070963541664,0.22638868444106156,0.12759795843386185,0.2162429759625591,0.14086221469570917,0.08200310086284612
31022419510828252XOS1.png,0.5667468501072305,0.30782271740483313,0.14864201265222887,0.3046744146157255,0.16184059595839345,0.07897278059484555
310224195208157611OD2.png,0.33911248001397826,0.16263694015203736,0.09641922595454197,0.2145415929627925,0.13459399357168672,0.08406574967120022
310224195208157611OS2.png,0.2186944250966988,0.08896300371955425,0.05648115569469975,0.1529599559487511,0.06676849593673778,0.04168172909369315
310224195306224427OD1.png,0.4409098307291667,0.22258041980219825,0.1201471366134344,0.23868612608069706,0.11922597907948361,0.06259945459541653
310224195306224427OS1.png,0.34773701686485137,0.18091348386278344,0.11422852160883884,0.20466447831706178,0.11819265281461279,0.07689899588504713
31022419530923732XOD1.png,0.40684029074276207,0.15876606959922637,0.0866030674354703,0.22746764862927366,0.08947853397009874,0.0458621675772236
31022419530923732XOS1.png,0.2239507787367877,0.10147726021560968,0.06865404914407168,0.1519708647202654,0.0641791419093501,0.03977399532545364
310224195503194423OD2.png,0.4136848150515089,0.18051861033720132,0.10401472203871785,0.23857787618650192,0.11805796065740196,0.06949673405759224
310224195503194423OS1.png,0.40505828857421877,0.18813949285769002,0.11109448601217832,0.2186930739726384,0.10351981998449386,0.06435327727881013
310225194211085040OD1.png,0.4106130861768536,0.19235975976083794,0.11624806722005207,0.2621694485767197,0.14658387189206457,0.08925541147522947
310225194211085040OD2.png,0.31093292236328113,0.13495588115617338,0.086417807784735,0.21198286518807002,0.10562767418339915,0.06034919487745178
310225194211085040OS2.png,0.2742177477069929,0.1359742856493183,0.0887981040804994,0.1744904180707035,0.10240754227755304,0.06958207272402037
310225195002283213OD1.png,0.3649062811159619,0.16655832926432293,0.10573606304093904,0.21153512412974348,0.1199296169656644,0.08124123052406766
310225195002283213OS1.png,0.4433103224810431,0.19443474563897825,0.11383532355813417,0.24284092864475085,0.11010985030908618,0.06633796058192372
310225195102065029OD1.png,0.5109453837076823,0.24806433284983914,0.142337843951057,0.2793269937368671,0.14210913728073452,0.08567158300632638
310225195102065029OS2.png,0.4653859905168122,0.22205240586224725,0.12733127369600186,0.2666811578834523,0.13390836005533543,0.0769510981701201
310225195109051017OD2.png,0.3556408152860754,0.16847985959520526,0.10169498219209559,0.21498121657975994,0.12437985304098848,0.07261629838884087
310225195109051017OS2.png,0.400104388068704,0.18789423026290594,0.1097344192804075,0.2407505604148612,0.1383996696557613,0.07858826434296032
31022519511209224XOD1.png,0.47862717871572463,0.1985543643727022,0.10853736727845435,0.25452360026297915,0.10982487699932995,0.057423192725600355
31022519511209224XOS1.png,0.43317268221986055,0.17168688306621474,0.10294820748123469,0.23848998136603553,0.10521331408992467,0.058060702179753926
31022519511209224XOS2.png,0.271886085061466,0.09837763169232536,0.06477664124731923,0.17060484112159913,0.06596577256572428,0.04589411740806289
310225195203302628OD1.png,0.1748707490808824,0.09403800216375614,0.0697393828747319,0.11000582760185028,0.058588101796131734,0.04267816245250454
310225195203302628OS1.png,0.34925157135608154,0.26247239954331336,0.2233746696920956,0.19211407365678265,0.1826845072038467,0.1625394917567634
310226195906124721OS2.png,0.270703005323223,0.12082295137293197,0.08715488209443935,0.18885414169587986,0.11158272353642953,0.07716369311005163
310227194509240421OD2.png,0.44882571650486347,0.26739578247070317,0.17132173426011033,0.24353319549421107,0.16519545043327544,0.11514327536146013
310227194509240421OS2.png,0.40135397817574286,0.2416082643995098,0.1592714496687346,0.21852426866600513,0.14386686800362553,0.10118096702859247
310227194601190439OS1.png,0.5096451254451976,0.3715338613472734,0.2698930328967525,0.3077367301327042,0.29349704140455435,0.24059653451616134
310227194712080611OD2.png,0.3756788814769072,0.17940127802830114,0.090460953057981,0.23089322429494885,0.14468421988058114,0.06369810782831105
310227194712080611OS1.png,0.31379602469649964,0.1526586495193781,0.08096699434168199,0.18458298365538617,0.10716063562045945,0.04898775113045841
310227194806170618OD1.png,0.36196926341337315,0.17859127568263636,0.12981446210075828,0.21657436832439372,0.11418748174361061,0.08373974625134176
310227194806170618OD2.png,0.31336622051164215,0.1293771781173407,0.08872420367072609,0.1888574798237989,0.08611581170199539,0.05434317550816065
310227194806170618OS2.png,0.2989025789148667,0.12845635507621017,0.09718958536783853,0.18055050056495428,0.09056076003611409,0.0660801040730441
310228194401211617OD2.png,0.2530883041082645,0.15477372711780027,0.09335696650486366,0.1945780327474291,0.1509691408964683,0.07672057628742036
310228194401211617OS2.png,0.235443489224303,0.1388377470128677,0.08104886821672029,0.20513446001428257,0.14861662405213735,0.07621569015923625
310229195606094419OS2.png,0.4549595253140318,0.2847478230794271,0.17437631943646598,0.2605432497098651,0.19534764765925589,0.12930018380162658
310230194812135366OD2.png,0.31911060108857986,0.1450410581102558,0.07127178416532627,0.1986526089136609,0.11773601874941658,0.05158001064334074
310230194812135366OS2.png,0.26075841866287536,0.1010356379490273,0.052411113065831794,0.16800245677868605,0.06768049218776873,0.0309227588864322
310230195509037215OD2.png,0.20892175412645533,0.11910419838101258,0.08127878226485907,0.13595981637166485,0.09067980919977854,0.05780580132939515
320223195202077544OD2.png,0.3415230395747166,0.20498235365923723,0.12779808792413452,0.19253345962316842,0.11772750916984946,0.0679531293186151
320223195202077544OS1.png,0.3475660137101717,0.19131891587201288,0.11220243865368414,0.18804470696644845,0.106358010641803,0.06008678057514147
320583198512171049OD2.png,0.3707716549144071,0.16418759215111828,0.11107031130323221,0.2172543585930371,0.1090562182926875,0.07669014182596172
320583198512171049OS1.png,0.46493857888614437,0.2122054604923024,0.13101048189051012,0.2572963977181656,0.12622078566821013,0.07954897947480145
320583198605119610OD2.png,0.21308777753044572,0.12912678438074446,0.10282890469420193,0.1484418619133842,0.10627179126170876,0.08859611143699236
320583198605119610OS1.png,0.289524886187385,0.1531272738587623,0.1144889083563113,0.17360901437056048,0.09663700540411059,0.07365572961718186
320583201110030184OD2.png,0.33355551326976096,0.17119284237132354,0.13678484150007658,0.20959373748196544,0.1143269209487431,0.08877107718451437
320583201110030184OS2.png,0.30349302104875153,0.15791681327071846,0.12258326212565106,0.18451100470852375,0.10047426787219511,0.07717786854050451
320583201408060000OD1.png,0.4114161472694545,0.25738283045151644,0.2007674123726639,0.22074052289157256,0.13886461494326946,0.1066958485548152
320583201408060000OS2.png,0.31543027092428766,0.17137455659754136,0.14067373836741726,0.19610947559129674,0.1080564862959715,0.08645847712215622
320621195112200229OS1.png,0.3686901915307138,0.16029912911209407,0.08146232156192555,0.20542049301229046,0.08938016332431464,0.04299722210389607
32090219520225253XOD2.png,0.3355389164943322,0.16865170048732378,0.10043526443780636,0.2036015003157746,0.1273304979920341,0.07332544800342308
32090219520225253XOS1.png,0.4004245683258654,0.1901758829752604,0.10582263422947306,0.21577690931061277,0.11403768452061953,0.06535503641033111
32092619450105891XOD2.png,0.30074329750210627,0.13855683569814645,0.0754311954273897,0.18526335599051216,0.09869745858094046,0.04816577609334727
32092619450105891XOS1.png,0.45520987417183667,0.2380943298339843,0.11262914620193784,0.24095376760665707,0.12884169371382226,0.06133671413694515
320982195004297253OD1.png,0.16644275141697298,0.0999055301441866,0.06797950595032937,0.10568864103920525,0.06621831934976673,0.04099068321570173
321084195202110036OD2.png,0.3766628340178845,0.18623561485140938,0.11597785201727176,0.22088980943408767,0.13450714162178276,0.08634515097236568
321084195202110036OS2.png,0.3536948559330959,0.16079480040307137,0.10237894993202358,0.1938793228736029,0.09275431234081935,0.05899818685683837
330219194407210014OS2.png,0.2653150521072687,0.12146204032149971,0.0855766595578661,0.17348214829385927,0.08754140485331659,0.0586565416133447
330222195107280021OD1.png,0.20029730703316478,0.10910735784792434,0.0706620908250996,0.1369082686781939,0.07982527001514311,0.0465735339533899
330222195107280021OS2.png,0.31376499849207257,0.13491184010225188,0.08036989698223038,0.1996578574368925,0.09916955328302916,0.05561853660062337
330625195501306243OD1.png,0.43845457189223336,0.21208596323050705,0.1229035171807981,0.23659772904272977,0.11584114916212987,0.06464862720855344
330625195501306243OD2.png,0.3427727493585325,0.16899674359489888,0.11331535788143382,0.21851291837327932,0.13420627595127424,0.09722138094748066
330625195501306243OS1.png,0.4382022633272059,0.2338027206121706,0.1394694160012638,0.2407242696677543,0.12961989213865135,0.07583739696080784
340102194907290021OD2.png,0.3055125816195619,0.12874865064433974,0.07030822155522364,0.1791017906477428,0.08097409284440134,0.042254432156865585
340102194907290021OS2.png,0.34061644311044725,0.14976577758789061,0.08433809467390471,0.1891201622454431,0.09461763949467737,0.054780416224994896
340403194308211267OD1.png,0.2206893472110524,0.08954110239066329,0.05271917604932598,0.1264278065777699,0.04656359597497543,0.025582793395280433
340403194308211267OD2.png,0.2585594326842065,0.11800819845760571,0.06602754779890471,0.16957435819500968,0.09831650354869659,0.05032852825584592
340504194707300023OD2.png,0.21497222302006735,0.08791885375976563,0.05857350966509651,0.14806479950029564,0.053480570605478936,0.03326174559378215
340504194707300023OS2.png,0.18214133767520685,0.09625143911324296,0.07954704434263941,0.1026170850137328,0.05032378945079814,0.04086352878124462
34080319411204266XOD2.png,0.3922180774165134,0.14840143241134346,0.07205219642788754,0.21421085452688401,0.09386633345192946,0.04154871277031441
34080319411204266XOS2.png,0.36462421791226257,0.13511678658279716,0.06790686214671414,0.20422912857913064,0.07888056829816065,0.03619193177708109
342301195008086423OD1.png,0.3304598191205193,0.12646285412358305,0.0634245330212163,0.1923302107767631,0.06970836414605633,0.03201595799928714
342301195008086423OS1.png,0.2588740928500306,0.11947006524777881,0.06301748238357843,0.1479528854121662,0.07468951431364752,0.0359155709795735
342327194910260018OD2.png,0.31230352065142464,0.17146776984719667,0.10931843776328888,0.20905975563691256,0.14903736532377493,0.09079993353927539
342327194910260018OS1.png,0.3714532889571844,0.21961898803710936,0.14707309498506435,0.23073520807833664,0.17464905329011432,0.13230064284727475
36010319430626221XOD2.png,0.3894638211119408,0.17081810446346507,0.09808309218462777,0.21639432478734694,0.1009567117647264,0.05448128602247788
36010319430626221XOS1.png,0.34037049237419575,0.1415477827483533,0.0825692569508272,0.20669610094163748,0.08896549666153306,0.048995426199649084
360203195207300022OD2.png,0.4200685688093597,0.2553811316396676,0.14455880557789524,0.22977066641031568,0.16054052448407358,0.09125367751963667
360203195207300022OS2.png,0.32327177758310355,0.20125723446116733,0.12894649131625305,0.2038192308936685,0.14832998021254964,0.08913458743836469
360402194703310027OD2.png,0.3718525456447226,0.22581550747740506,0.1452995001101026,0.2151897486140177,0.1481748480118143,0.09927669977489265
360402194703310027OS1.png,0.47068738750382955,0.28552889356426164,0.16657058117436427,0.2487723511814511,0.14651783755982908,0.08367822806739476
36052119431028001XOD2.png,0.4220642239439721,0.25515860763250614,0.14984244552313114,0.24244706217921802,0.15775649633584157,0.08794335994502443
36052119431028001XOS2.png,0.25858217127182903,0.14237958122702207,0.09881678562538299,0.15426700630072251,0.08526548411397261,0.05415843042881086
411303199007105977OD2.png,0.30084419998468137,0.15841818416819847,0.12374345368030024,0.17377630339797379,0.09879544338225808,0.07824311834536507
411303199007105977OS2.png,0.3349895252900965,0.1560801487342984,0.11137482886220892,0.19072363992860109,0.09133249986971623,0.06308433740773588
420105194204300827OD2.png,0.45784381043677225,0.29267160752240345,0.19119478113511032,0.2592711875956151,0.18961987702222638,0.14204943913229282
420105194204300827OS2.png,0.32245727239870553,0.13211388681449143,0.06369729135550703,0.2091224868505081,0.09951109497134222,0.04125041711414019
420221195304210423OD2.png,0.26476201076133576,0.11421252979951746,0.0630791608025046,0.17309177840535786,0.09329854334102083,0.04547977737739355
420221195304210423OS1.png,0.27677375943053,0.1031510745777803,0.057988215427772674,0.1613373761047846,0.05985529700054866,0.029747623049644466
420221195304210423OS2.png,0.2077665590772442,0.08068994260301776,0.04772714353075215,0.14279673769381174,0.04653968718382044,0.024093059404003685
420700194903210020OD1.png,0.3441197563620175,0.19496156281115962,0.11529917997472428,0.19134173529653323,0.1263216969009,0.07981916536212637
420700194903210020OS1.png,0.3452430725097657,0.17391885495653342,0.10020213407628678,0.1921108623465387,0.1113295019855073,0.0654781015941851
420800194611050921OD2.png,0.35258789062499996,0.1814172931745941,0.09642402798521754,0.19979790850175766,0.11855809566213685,0.056119984579693215
420800194611050921OS1.png,0.3317616780598958,0.14055720310585174,0.07991692038143383,0.18550914368971874,0.07979642538691382,0.04235710889890857
52011319440915162OD2.png,0.37768738690544573,0.19045757218903187,0.10574909285003066,0.22929929247171815,0.15843870283710673,0.08937072410866231
52011319440915162OS1.png,0.3759134629193476,0.17850365732230392,0.09386509914024205,0.20135258136685877,0.09383229053505075,0.048835496490342745
530123195011043927OD1.png,0.3088493047976027,0.18807060391295188,0.11076564414828431,0.19603853742504718,0.12155098317543096,0.06169819629980307
530123195011043927OS2.png,0.4525060167499617,0.3126284131816789,0.185857152003868,0.27477160027303793,0.2252974103688287,0.13960470179123674
610102194411203575OD2.png,0.2879520640653722,0.1445141960592831,0.0916815813849954,0.1770610136720184,0.10466461076198186,0.06407148626952047
622301194807201320OD1.png,0.21509881113089765,0.10140126546223957,0.06261608647365194,0.150530119405465,0.06495365097346772,0.03338251613709707
622301194807201320OS2.png,0.12465045405369177,0.07127414778167125,0.05089323754404105,0.08926542302987467,0.05530894723312459,0.03616015509454333
62230119490402133XOD1.png,0.3720391815783931,0.17767844106636793,0.10733301499310659,0.20016098556396622,0.10629337199774772,0.06467230985246199
62230119490402133XOS1.png,0.2836711958342908,0.13817994360830274,0.08837772444182751,0.18139613265627327,0.09471136760790388,0.05328847635488915
62230119490402133XOS2.png,0.22768747666302847,0.12544331270105702,0.08785225363338693,0.16058522081636428,0.11051290291064793,0.0728762940536819
650300194906071215OD1.png,0.5094603445015702,0.271351847929113,0.14055684407552085,0.27827978981081064,0.15164849220953383,0.07903563830331554
650300194906071215OD2.png,0.4043695337632123,0.2185830957749311,0.12070299036362589,0.21712699206183597,0.12470338539339461,0.06591843196254525
650300194906071215OS2.png,0.36942650290096507,0.18160739973479623,0.10484112010282629,0.20615075183578863,0.11404878301049036,0.06267143132571572
652801194610145217OD1.png,0.4500321930530025,0.23267931470683972,0.16530124439912683,0.2684497058297236,0.20006287216452992,0.1619407409467773
652801194610145217OS1.png,0.3764929528329886,0.16663037468405334,0.11614180920170804,0.21397636423757943,0.10883913035778216,0.07166460402608579
652801194610145217OS2.png,0.4050951340619255,0.23768056233723958,0.18130541034773284,0.26664301916076033,0.20277583599518925,0.16505529367315194
652901194410015229OD1.png,0.3020591586243872,0.18678551468194698,0.12135163849475343,0.20318099120052566,0.1563040088898282,0.10475031644406094
652901194410015229OD2.png,0.30384487077301625,0.16122337790096508,0.09358447205786613,0.20421291466771288,0.1310384470037223,0.06440873951877191
652901194503010021OD1.png,0.30121156281115957,0.15973190606809137,0.10687032961377911,0.1715568259862917,0.08400569110084677,0.052133306947907875
652901194503010021OS2.png,0.307370428945504,0.16395990708295038,0.11049867517807904,0.17460968679446529,0.09328880626505451,0.05715211882892547
